============================================================
  DISK OPTIMIZATION SCRIPT - Quality Preserved
  Mode: DRY RUN (no changes)
  Log: \python\MCP\Tools\optimize_log_20260425_172012.txt
============================================================

===== STEP 1: Python __pycache__ (auto-regenerated) =====
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\coroutines.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\events.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\exceptions.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\format_helpers.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\futures.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\locks.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\log.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\mixins.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\proactor_events.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\protocols.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\queues.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\runners.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\selector_events.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\sslproto.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\staggered.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\streams.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\subprocess.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\tasks.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\threads.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\transports.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\trsock.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\unix_events.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\windows_events.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\windows_utils.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\asyncio\__main__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\collections\abc.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\collections\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\concurrent\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\concurrent\futures\process.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\concurrent\futures\thread.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\concurrent\futures\_base.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\concurrent\futures\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\ctypes\util.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\ctypes\wintypes.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\ctypes\_aix.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\ctypes\_endian.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\ctypes\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\ccompiler.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\debug.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\dep_util.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\dir_util.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\errors.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\fancy_getopt.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\filelist.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\file_util.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\log.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\spawn.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\sysconfig.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\text_file.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\util.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\distutils\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\base64mime.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\charset.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\contentmanager.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\encoders.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\errors.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\feedparser.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\generator.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\header.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\headerregistry.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\iterators.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\message.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\parser.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\policy.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\quoprimime.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\utils.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\_encoded_words.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\_header_value_parser.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\_parseaddr.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\_policybase.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\email\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\aliases.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\ascii.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\base64_codec.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\big5.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\big5hkscs.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\bz2_codec.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\charmap.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp037.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1006.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1026.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1125.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1140.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1250.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1251.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1252.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1253.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1254.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1255.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1256.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1257.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp1258.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp273.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp424.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp437.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp500.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp720.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp737.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp775.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp850.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp852.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp855.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp856.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp857.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp858.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp860.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp861.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp862.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp863.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp864.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp865.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp866.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp869.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp874.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp875.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp932.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp949.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\cp950.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\euc_jisx0213.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\euc_jis_2004.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\euc_jp.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\euc_kr.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\gb18030.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\gb2312.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\gbk.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\hex_codec.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\hp_roman8.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\hz.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\idna.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso2022_jp.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso2022_jp_1.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso2022_jp_2.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso2022_jp_2004.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso2022_jp_3.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso2022_jp_ext.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso2022_kr.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_1.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_10.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_11.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_13.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_14.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_15.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_16.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_2.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_3.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_4.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_5.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_6.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_7.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_8.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\iso8859_9.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\johab.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\koi8_r.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\koi8_t.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\koi8_u.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\kz1048.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\latin_1.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_arabic.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_croatian.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_cyrillic.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_farsi.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_greek.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_iceland.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_latin2.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_roman.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_romanian.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mac_turkish.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\mbcs.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\oem.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\palmos.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\ptcp154.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\punycode.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\quopri_codec.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\raw_unicode_escape.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\rot_13.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\shift_jis.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\shift_jisx0213.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\shift_jis_2004.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\tis_620.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\undefined.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\unicode_escape.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_16.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_16_be.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_16_le.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_32.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_32_be.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_32_le.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_7.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_8.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\utf_8_sig.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\uu_codec.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\zlib_codec.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\encodings\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\html\entities.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\html\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\http\client.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\http\cookiejar.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\http\server.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\http\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\abc.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\machinery.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\readers.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\resources.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\util.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\_abc.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\_adapters.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\_bootstrap.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\_bootstrap_external.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\_common.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\metadata\_adapters.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\metadata\_collections.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\metadata\_functools.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\metadata\_itertools.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\metadata\_meta.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\metadata\_text.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\importlib\metadata\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\btm_matcher.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\btm_utils.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\fixer_util.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\patcomp.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pygram.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pytree.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\refactor.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\__init__.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pgen2\driver.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pgen2\grammar.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pgen2\literals.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pgen2\parse.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pgen2\pgen.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pgen2\token.pyc
  [DRY] Would remove .pyc: %SOFTWARE_DIR%\GJ\VoiceXiaoai\lib\lib2to3\pgen2\tokenize.pyc
